,song_name,song_popularity,song_duration_ms,danceability,energy,speechiness,artist_name,album_names,artists_path,fat_burning,genre
9921,Backbone,17,164905,0.621,0.6,0.542,Jimi Tents,Backbone,jimi-tents,31.460339620224094,hip-hop
9922,Drive Slow / Taste Like Heaven,53,281656,0.5760000000000001,0.6970000000000001,0.393,REASON,There You Have It,reason,56.02235093568997,metal
9923,We Got Everything (& Styles P),54,159013,0.56,0.818,0.294,Dave East,Beloved,dave-east,34.23700510461572,hip-hop
9924,Boblo Boat (feat. J. Cole),57,282300,0.617,0.8290000000000001,0.397,"Royce Da 5'9""",Boblo Boat (feat. J. Cole),"royce-da-59""",63.78125932604073,
9925,Stay Woke (feat. Miguel),67,212500,0.5770000000000001,0.615,0.13,Meek Mill,Stay Woke (feat. Miguel),meek-mill,39.57756844044381,hip-hop
9926,Do or Die,40,116127,0.6890000000000001,0.638,0.258,King Mez,Data Plan .001,king-mez,24.077869061216326,hip-hop
9927,Oomps Revenge,69,120550,0.579,0.5870000000000001,0.355,Trippie Redd,LIFE'S A TRIP,trippie-redd,21.962394278830452,hip-hop
9928,Amazing,46,124926,0.691,0.5710000000000001,0.54,Innanet James,Amazing,innanet-james,24.633499216417267,hip-hop
9929,Lil Bitch (Intro),48,102269,0.532,0.795,0.327,Stefflon Don,Lil Bitch,stefflon-don,21.204539779909343,hip-hop
9930,SUPER SAIYAN SUPERMAN | ZUPER ZA1YAN ZUPERMAN,68,132813,0.76,0.715,0.0428,Denzel Curry,TA13OO,denzel-curry,30.60881565727982,alternative
9931,Pouring Rain,52,189600,0.5920000000000001,0.496,0.163,Emmit Fenn,Pouring Rain,emmit-fenn,32.23154674387392,hip-hop
9932,Frequency,40,175694,0.8170000000000001,0.753,0.25,Elton,Frequency,elton,43.099328290695915,hip-hop
9933,The Fool Pt 1 (Get it Got it Good),45,203737,0.691,0.848,0.095,Shad,The Fool Pt 1 (Get it Got it Good),shad,48.991692773070376,hip-hop
9934,Know Yourself (Outro),41,269080,0.55,0.8079999999999999,0.309,Taylor Bennett,BE YOURSELF,taylor-bennett,57.09460960705241,hip-hop
9935,Driftin',52,174340,0.7340000000000001,0.423,0.337,Bishop Nehru,Elevators: Act I & II,bishop-nehru,31.51695991775116,hip-hop
9936,Indica Badu,71,260320,0.715,0.723,0.191,Logic,Bobby Tarantino II,logic,58.48982748680097,
9937,Lil Arrogant (feat. Joey Bada$$ & Russ),62,195575,0.5379999999999999,0.708,0.389,IDK,Lil Arrogant (feat. Joey Bada$$ & Russ),idk,38.07547237616971,metal
9938,AGEN WIDA,33,199047,0.784,0.913,0.177,JOYRYDE,AGEN WIDA,joyryde,52.77781390574195,electronic
9939,Don't Leave Me Alone (feat. Anne-Marie) - EDX's Indian Summer Remix,10,210967,0.684,0.818,0.128,David Guetta,Don't Leave Me Alone (feat. Anne-Marie) [EDX's Indian Summer Remix],david-guetta,49.51062156938418,electronic
9940,Turn off the Lights (feat. Alexis Roberts),68,210546,0.8240000000000001,0.745,0.0755,Chris Lake,Turn off the Lights (feat. Alexis Roberts),chris-lake,51.61594196331614,electronic
9941,Losing It,77,248035,0.76,0.964,0.0576,FISHER,Losing It,fisher,66.81348856031713,alternative
9942,Jackie Chan - Daijo Remix,63,200625,0.625,0.952,0.135,Tiësto,"Jackie Chan (Remixes, Vol. 2)",tiësto,49.43455873276782,
9943,Deep End - Eden Prince Remix,69,208095,0.677,0.848,0.0741,KREAM,Deep End (Eden Prince Remix),kream,49.58443943757041,hip-hop
9944,Yottabyte,24,210004,0.634,0.632,0.0313,Martin Garrix,BYLAW EP,martin-garrix,41.540832082048844,electronic
9945,Drive (feat. Delilah Montagu) - Edit,76,191258,0.7190000000000001,0.79,0.038,Black Coffee,Drive (feat. Delilah Montagu),black-coffee,45.09441617227258,metal
9946,Otherside,66,190821,0.542,0.996,0.0623,Tom Staar,Otherside,tom-staar,45.85602671212436,electronic
9947,Beautiful (feat. Camila Cabello) - Bazzi vs. EDX's Ibiza Sunrise Remix,64,187868,0.69,0.862,0.0944,Bazzi vs.,Beautiful (feat. Camila Cabello) [Bazzi vs. EDX's Ibiza Sunrise Remix],bazzi-vs,45.557349349774775,electronic
9948,No Place,8,237986,0.612,0.8759999999999999,0.0315,RÜFÜS DU SOL,SOLACE,rüfüs-du-sol,55.33096690827785,
9949,Love Is Love - MOTi Remix,45,181000,0.621,0.8420000000000001,0.158,Starley,Love Is Love (MOTi Remix),starley,41.37488691565275,electronic
9950,Take You Down,73,221294,0.285,0.6940000000000001,0.0482,Illenium,Take You Down,illenium,33.85059053857056,electronic
9951,Access,24,195454,0.726,0.752,0.0931,Martin Garrix,BYLAW EP,martin-garrix,45.137023385608636,electronic
9952,Tim,65,226875,0.25,0.909,0.0414,ARTY,Tim,arty,41.085066772498514,alternative
9953,No Captain - Dirty South Remix,62,347213,0.626,0.755,0.0337,Lane 8,No Captain Remixed,lane-8,74.92100157966529,electronic
9954,One Kiss - Oliver Heldens Remix,39,281266,0.7170000000000001,0.752,0.065,Calvin Harris,One Kiss (Remixes),calvin-harris,64.55842870959627,electronic
9955,Dancing Alone,52,253770,0.6990000000000001,0.94,0.208,Axwell /\ Ingrosso,Dancing Alone,axwell-/\-ingrosso,64.98799704379157,
9956,Feel My Needs (Turn Around),63,180999,0.695,0.848,0.0506,Weiss (UK),Feel My Needs (Turn Around),weiss-(uk),43.63711400933424,
9957,Gangster Trippin - Sultan + Shepard Remix,62,191160,0.679,0.985,0.0617,Fatboy Slim,Gangster Trippin (Sultan + Shepard Remix),fatboy-slim,49.700901081078555,electronic
9958,Ocean (feat. Khalid) - Bart B More Remix,60,185280,0.679,0.88,0.053,Martin Garrix,Ocean (feat. Khalid) [Remixes Vol. 1],martin-garrix,45.13241532540949,electronic
9959,Monophobia,70,214670,0.545,0.747,0.0429,deadmau5,mau5ville: Level 1,deadmau5,43.3358968389507,electronic
9960,One More Day - Nicky Romero Remix,58,240893,0.478,0.655,0.0445,Afrojack,Press Play,afrojack,42.64498921108922,hip-hop
9961,Do It Again,62,194098,0.575,0.954,0.0442,Stadiumx,Do It Again,stadiumx,46.370573226314,electronic
9962,Loving You,58,193170,0.487,0.846,0.0555,Promise Land,Loving You,promise-land,40.23312328420381,metal
9963,Fun - King Arthur Remix,53,173658,0.8590000000000001,0.883,0.0689,Kaskade,Fun (King Arthur Remix),kaskade,47.26687218460991,electronic
9964,Check This Out,58,151020,0.602,0.951,0.0699,Toby Green,Check This Out,toby-green,36.645431548618845,electronic
9965,Grenade,53,212893,0.627,0.883,0.081,Jack Back,7,jack-back,50.228735845902165,electronic
9966,Salute,56,249340,0.517,0.981,0.0761,Danny Byrd,Atomic Funk,danny-byrd,58.360323057957,electronic
9967,I See Light In You (feat. Faye Medeson),64,166867,0.636,0.908,0.0591,MOTi,I See Light In You (feat. Faye Medeson),moti,40.25609764862681,hip-hop
9968,Nothing But You (feat. Donnie Sloan & Ricky Ducati),64,271831,0.605,0.622,0.0432,Devault,Nothing But You (feat. Donnie Sloan & Ricky Ducati),devault,52.11436667296866,electronic
9969,Who We Are?,58,215488,0.479,0.919,0.153,GATTÜSO,Who We Are?,gattüso,47.06999807815204,
9970,Your Mind - Radio Edit,55,285857,0.66,0.857,0.0565,Adam Beyer,Your Mind (Radio Edit),adam-beyer,67.75608921124545,electronic
9971,If You Were Mine,71,204380,0.6559999999999999,0.773,0.0297,Ocean Park Standoff,If You Were Mine,ocean-park-standoff,45.633580152779096,alternative
9972,A Good Night,73,203453,0.53,0.7070000000000001,0.203,John Legend,A Good Night,john-legend,39.323097175195976,electronic
9973,Your Side Of The Bed,43,197200,0.7759999999999999,0.7390000000000001,0.0301,Loote,Your Side Of The Bed,loote,46.68028105854762,electronic
9974,Don't Leave Me Alone (feat. Anne-Marie),89,183750,0.659,0.738,0.0477,David Guetta,Don't Leave Me Alone (feat. Anne-Marie),david-guetta,40.10861566009228,electronic
9975,"Thunderclouds (with Sia, Diplo & Labrinth)",93,187026,0.691,0.716,0.0351,Sia,"Thunderclouds (with Sia, Diplo & Labrinth)",sia,41.11591899488913,hip-hop
9976,I Don't Wanna Love You Anymore,78,201177,0.7040000000000001,0.622,0.0404,LANY,Thru These Tears / I Don’t Wanna Love You Anymore,lany,41.68077355162194,alternative
9977,Almost Forgot,54,209255,0.643,0.8220000000000001,0.0541,Against The Current,Almost Forgot,against-the-current,47.899103762603346,alternative
9978,Nevermind,90,156600,0.5920000000000001,0.691,0.196,Dennis Lloyd,Nevermind,dennis-lloyd,31.39296478643269,alternative
9979,I'm a Mess,74,195519,0.63,0.6940000000000001,0.0253,Bebe Rexha,I'm a Mess,bebe-rexha,40.44742433309531,hip-hop
9980,Only You (with Little Mix),83,189401,0.607,0.74,0.172,Cheat Codes,Only You (with Little Mix),cheat-codes,39.8624311533119,hip-hop
9981,Narcissist (feat. The 1975),76,195501,0.5429999999999999,0.682,0.112,No Rome,RIP Indo Hisashi,no-rome,37.41958706830685,alternative
9982,Woke Up Late,58,182454,0.695,0.645,0.0902,Drax Project,Woke Up Late,drax-project,38.20076905168521,alternative
9983,Want To,86,211817,0.5720000000000001,0.691,0.123,Dua Lipa,Want To,dua-lipa,41.80017327881327,electronic
9984,Superposition,66,230959,0.593,0.6970000000000001,0.0399,Young the Giant,Superposition,young-the-giant,46.552018799735635,alternative
9985,iDWF,52,199375,0.741,0.504,0.0405,LUMiN,iDWF,lumin,38.7841225670264,alternative
9986,Moment (feat. Wiz Khalifa),74,188496,0.708,0.6659999999999999,0.0956,KYLE,Moment (feat. Wiz Khalifa),kyle,40.467165930479105,hip-hop
9987,Goodbye (feat. Nicki Minaj & Willy William),91,195419,0.643,0.904,0.0739,Jason Derulo,Goodbye (feat. Nicki Minaj & Willy William),jason-derulo,47.2357721532041,electronic
9988,My Story,66,202199,0.56,0.8690000000000001,0.237,Loren Gray,My Story,loren-gray,45.14661059453852,pop
9989,End Up With You,65,193360,0.5670000000000001,0.562,0.0571,Carrie Underwood,Cry Pretty,carrie-underwood,34.109432836100744,country
9990,Relentless,54,203026,0.682,0.764,0.0383,Arkells,Relentless,arkells,45.87054182050566,alternative
9991,Kamikaze,25,139200,0.7959999999999999,0.565,0.128,Lil Mosey,Northsbest,lil-mosey,29.601333731244402,hip-hop
9992,Rockstar,0,159302,0.448,0.693,0.0817,Lil Durk,Rockstar,lil-durk,28.400160310245642,hip-hop
9993,Numbers,61,171053,0.772,0.438,0.371,Belly,IMMIGRANT,belly,32.3392530417541,alternative
9994,Murda (feat. Trippie Redd),78,183681,0.691,0.5660000000000001,0.227,YoungBoy Never Broke Again,Decided,youngboy-never-broke-again,36.07558909327838,alternative
9995,SaintLaurentYSL (feat. Lil Baby),0,168438,0.892,0.301,0.74,Lil Yachty,Nuthin' 2 Prove,lil-yachty,31.397454410797355,hip-hop
9996,SUPERDUPERKYLE (feat. MadeinTYO),73,168813,0.764,0.6779999999999999,0.0717,KYLE,SUPERDUPERKYLE (feat. MadeinTYO),kyle,38.035144193284786,hip-hop
9997,New Drip (feat. Gucci Mane),72,211676,0.922,0.516,0.298,YBN Almighty Jay,YBN: The Mixtape,ybn-almighty-jay,47.56028243352828,hip-hop
9998,Po'ed Up (feat. Gunna),68,163906,0.753,0.78,0.0826,Paris,Po'ed Up (feat. Gunna),paris,39.260056967948884,hip-hop
9999,Murder On My Mind,80,268434,0.759,0.73,0.0516,YNW Melly,I AM YOU,ynw-melly,62.45196958167775,hip-hop
10000,1017 (feat. Gucci Mane & Yung Mal),36,243252,0.813,0.593,0.17600000000000002,Asian Doll,So Icy Princess,asian-doll,53.438672268671226,hip-hop
10001,Walk With a Limp (feat. YFN Lucci),62,208615,0.544,0.529,0.37,Mozzy,Gangland Landlord,mozzy,34.975116756170614,
10002,YKWTFGO,0,206786,0.944,0.721,0.0634,Lil Donald,YKWTFGO,lil-donald,53.79591380746208,hip-hop
10003,That's On Me,74,219552,0.8029999999999999,0.648,0.198,Yella Beezy,"Lite Work, Vol. 2",yella-beezy,49.77585502703869,hip-hop
10004,Think Twice (feat. Lil Skies),70,183983,0.652,0.499,0.54,YBN Almighty Jay,YBN: The Mixtape,ybn-almighty-jay,33.087727360084,hip-hop
10005,OKAY (feat. Future),68,151289,0.7929999999999999,0.775,0.0714,Moneybagg Yo,OKAY (feat. Future),moneybagg-yo,37.06528376944699,hip-hop
10006,Outstanding,67,162266,0.943,0.461,0.115,MadeinTYO,Outstanding,madeintyo,35.59660317276788,hip-hop
10007,Mama's House,51,155800,0.8170000000000001,0.7490000000000001,0.221,FBG Duck,Mama's House,fbg-duck,38.1217764125192,hip-hop
10008,BACK ON MY SH*T,67,169482,0.733,0.737,0.26,Jaden Smith,BACK ON MY SH*T,jaden-smith,38.92734945914823,alternative
10009,Betty Boop,56,234146,0.7959999999999999,0.662,0.0508,Rico Pressley,Betty Boop,rico-pressley,53.340635522312965,hip-hop
10010,No Rest,83,135535,0.655,0.498,0.0479,Lil Skies,No Rest,lil-skies,24.417133977803438,hip-hop
10011,Wat U On (feat. Gunna),70,163819,0.835,0.468,0.239,Moneybagg Yo,Bet On Me,moneybagg-yo,33.352055517969276,hip-hop
10012,TAlk tO Me (with Rich The Kid),82,184489,0.7290000000000001,0.6559999999999999,0.0432,Tory Lanez,TAlk tO Me (with Rich The Kid),tory-lanez,39.924011224842154,hip-hop
10013,Break The Bank (feat. Offset),70,184186,0.941,0.6709999999999999,0.322,Young Dolph,Role Model,young-dolph,46.39119637380099,hip-hop
10014,Top 5 (feat. Playboi Carti),62,161063,0.885,0.6709999999999999,0.109,Kap G,no kap,kap-g,39.15789121715476,hip-hop
10015,$$$ - with Matt Ox,78,130403,0.774,0.507,0.065,XXXTENTACION,?,xxxtentacion,26.10060842894397,alternative
10016,Do You Understand? (feat. Gunna & Tory Lanez),74,279256,0.878,0.527,0.111,Shy Glizzy,Do You Understand? (feat. Gunna & Tory Lanez),shy-glizzy,61.30455665467204,hip-hop
10017,All In,66,160613,0.7340000000000001,0.746,0.0542,Nebu Kiniza,All In,nebu-kiniza,37.14123395139755,hip-hop
10018,Ight,62,205866,0.928,0.56,0.343,Blac Youngsta,F*ck Everybody 2,blac-youngsta,47.863171924144815,hip-hop
10019,Follow Me (with Lil Durk),54,210766,0.792,0.6,0.102,FXXXXY,Follow Me (with Lil Durk),fxxxxy,45.840960361494915,hip-hop
10020,Downfall (feat. Young Dolph & Lil Baby),64,265693,0.588,0.618,0.4920000000000001,Lil Durk,Downfall (feat. Young Dolph & Lil Baby),lil-durk,50.06582063689729,hip-hop
10021,OtherSide,59,174059,0.636,0.482,0.0538,Icy Narco,OtherSide,icy-narco,30.4055039851002,hip-hop
10022,HOLLYWOOD,52,213311,0.981,0.504,0.0856,BIA,HOLLYWOOD,bia,49.494121957659964,hip-hop
10023,No Scope,55,173375,0.475,0.7390000000000001,0.483,Phora,No Scope,phora,32.886607844577185,hip-hop
10024,No Smoke,63,180013,0.764,0.4970000000000001,0.14800000000000002,D Savage,No Smoke,d-savage,35.46768764189254,hip-hop
10025,Late Night,45,167456,0.797,0.738,0.17,Bri Steves,Late Night,bri-steves,40.16271021188765,hip-hop
10026,GRAVE,65,160000,0.7020000000000001,0.667,0.276,Lil Gnar,Gnar Lif3,lil-gnar,34.224518717705536,hip-hop
10027,Lean Wit Me,89,175755,0.665,0.6509999999999999,0.156,Juice WRLD,Goodbye & Good Riddance,juice-wrld,36.13911366871403,hip-hop
10028,Made,53,174026,0.8140000000000001,0.408,0.0578,Cousin Stizz,Cold Times,cousin-stizz,33.22762211156406,hip-hop
